,0
413,1855.1894634552104
414,2397.429145998597
415,4369.346775696191
416,5196.55745879276
417,2493.4664176058636
418,6582.91062387726
419,3864.1988161978
420,634.8651327807561
421,135.86176122678307
422,4132.599042175905
423,15117.239231352669
424,1949.1189914648808
425,4157.402916186551
426,3996.6210432057574
427,6478.918274495865
428,14618.603772817445
429,-219.1518577636955
430,-951.9017438686642
431,-491.09031779302904
432,2844.026048911271
433,1195.9224148196308
434,6091.210295951178
435,3120.7525936740576
436,1022.4666399293867
437,1899.281190591219
438,4107.34664478175
439,1988.4928620265996
440,3022.263413781359
441,14645.080590485177
442,8732.275045782115
443,4975.569123679772
444,11280.606335486988
445,10927.033317301908
446,1155.4318118684555
447,7099.461350138448
448,9168.62766821241
449,6388.988470060625
450,9853.18205710477
451,6701.423321295211
452,5582.82538874262
453,5760.0521879510925
454,2475.844448706606
455,3885.4970050829675
456,7055.6356562137335
457,-544.5279618224031
458,-393.1284399710447
459,2598.6872289260614
460,3069.2238585261407
461,4862.792373906177
462,9441.385956048649
463,3721.659286627871
464,-1386.8588864195012
465,14996.776865581543
466,470.6180390754871
467,1745.0335124903881
468,7214.335987879889
469,2225.6830825133925
470,1385.7040743475895
471,14571.532664116055
472,533.2381514388549
473,98.09231143991849
474,10188.771027997343
475,4023.3372347065065
476,2110.186613827926
477,2190.719562098389
478,4595.122724295266
479,5753.388431126743
480,654.0917199820326
481,-1709.3706562173465
482,12095.795391984486
483,4524.031272396298
484,859.0232382874538
485,-735.1450385945788
486,-293.3028825187255
487,3102.8329763900374
488,3154.864326165402
489,618.7652078095716
490,7203.38295296365
491,1309.42709134875
492,5767.572839272738
493,2174.177150160696
494,4530.255817305479
495,6452.603569530082
496,674.9119517688939
497,9142.541734191609
498,1396.7121610087274
499,1798.653821366925
500,-2657.767867922028
501,-126.81354332770388
502,4743.176023650583
503,1267.7901355829895
504,2867.186541292519
505,2065.672597458988
506,8364.761185007608
507,1462.6263135007457
508,1536.5319743186624
509,1805.2035862428625
510,9555.631405943333
511,3222.156938597737
512,13334.335981742523
513,-472.7969316901924
514,1545.6639899834936
515,-978.9606945744138
516,5170.772696643426
517,-533.864809826511
518,3922.3789229908466
519,-107.8716411789353
520,1749.329074014322
521,6448.814251971959
522,732.2020085432382
523,1309.5172866098062
524,1933.761955103183
525,6779.853323834579
526,2100.036359892319
527,2350.1486831259654
528,4811.418135118467
529,3836.7891328590354
530,-1809.4438711404896
531,6478.6285203476855
532,1150.231711994788
533,4088.302559433793
534,4583.588982110854
535,3233.190325091469
536,11637.495357115144
537,2113.2453510959813
538,-470.38930597256626
539,2748.102462785563
540,6575.157865668631
541,3635.0079679897503
542,4062.808062786797
543,8039.9433631631855
544,1832.5645712086366
545,4908.186230777752
546,8203.834798126849
547,5352.073595052354
548,533.9906401785183
549,6016.383901046336
550,4276.213909871292
551,14167.442999406989
552,6210.199552793027
553,4065.6695316521323
554,-277.43685168671743
555,14052.872637590399
556,8924.35607512137
557,1050.415230122876
558,8859.83925016616
559,3475.803111611331
560,9654.706115613599
561,-0.8270609741787212
562,364.46336840754543
563,7862.5325121556
564,2238.9396785387157
565,6160.751895112669
566,517.7666829769819
567,2298.7707055565315
568,4069.86805106938
569,754.4689377058733
570,3707.3028340302367
571,2423.473840180675
572,10982.678904184946
573,-1171.4838562757823
574,3898.6480189894187
575,8348.908708623987
576,1364.7146928970847
577,5979.449024526733
578,3847.733628195539
579,5081.837626534341
580,6465.575684836636
581,-1098.4346400493203
582,-1411.8642177770068
583,-665.7680613410291
584,1158.4409513613257
585,4683.842770245841
586,271.2346352281904
587,691.1423439397206
588,1964.4533703273364
589,2374.4151996105506
590,3483.6787467978925
591,8335.623595593524
592,1244.9130770918339
593,-450.23241120215107
594,10142.02475243625
595,4841.458762104963
596,47.62921136102193
597,2119.988176958762
598,1517.569852204982
599,6896.399732545351
600,541.8075585979266
601,2459.63475524452
602,-790.440128675209
603,10197.158727088285
604,2667.0619518650033
605,2074.7290967123554
606,4831.775842298615
607,5726.349789734559
608,7296.132176769881
609,3247.7191287546625
610,1511.7200194392558
611,4629.116924352766
612,6006.964196770758
613,3015.8655225838243
614,5009.955681014115
615,-1241.260825081397
616,10048.476541573129
617,3098.496552987606
618,6326.804421865578
619,4240.832544197921
620,595.686963597605
621,3307.8948439746778
622,6059.085646044146
623,1388.7871837199514
624,5516.750964723573
625,1083.868640002174
626,2238.9024904021308
627,-1180.4246560219217
628,6607.91070406323
629,3490.381591666552
630,8383.63219829458
631,-179.5868775665666
632,3359.4373012247083
633,6196.336851901475
634,4592.231677532289
635,10968.664575554261
636,4811.81471456293
637,7580.932868496997
638,1351.6813764904446
639,2194.2029123525517
640,2906.3877972145133
641,5489.586172272819
642,2906.1137399215017
643,1642.1876790487677
644,5060.284702531282
645,1463.8914981348144
646,2576.5533428406543
647,221.10753452005486
648,3471.6008445330676
649,4066.233885608304
650,5441.573124711693
651,10068.595324776472
652,926.089493941414
653,12339.07121065482
654,6471.7292689553105
655,6219.679579441781
656,2587.211899949782
657,-688.8824383458334
658,142.59657496559714
659,-273.61034957933396
660,1088.031346614561
661,-240.32560847223783
662,4798.065431958114
663,6782.986885561411
664,2582.49633274899
665,43.30016351560221
666,2567.7878407990634
667,5978.541972480796
668,13193.14527207017
669,1397.890517578156
670,12004.959850134921
671,16156.98437105572
672,2338.880626554435
673,10124.990094496185
674,6239.876601518898
675,9954.173028515086
676,3349.2378588806546
677,2279.949902845973
678,3982.133812015502
679,272.30792786558027
680,1997.6073599150427
681,6550.436309750785
682,228.4805412841174
683,1543.6867988557256
684,2970.021712453841
685,3701.4802347804502
686,-144.99569501906205
687,2512.959037009897
688,3928.5484636528804
689,1985.981973988362
690,265.5088163028471
691,6528.760257505137
692,5365.809132070703
693,6917.130825485776
694,3743.783526157829
695,786.4767157557444
696,1558.8375913603868
697,-927.0025625584793
698,824.4197512452638
699,12593.269510308231
700,7159.69616633244
701,3150.4966025356557
702,10284.625633029156
703,743.1282819904836
704,1587.1966664947809
705,2896.1637032534027
706,3562.463634301684
707,4530.543133083729
708,1321.2668916170753
709,6821.0042708032815
710,11455.344212340338
711,11735.898047508774
712,5818.115886651312
713,6805.047005132714
714,9263.38365915184
715,6065.637839771967
716,2147.0067891466283
717,9380.819790919175
718,3559.996462847636
719,3962.2423248201753
720,3776.3251048173074
721,2408.7830670911912
722,6300.322608515107
723,11144.591032831626
724,5331.799049878287
725,-89.22621298839294
726,1268.3373608465895
727,2083.9062043480676
728,5874.383765343346
729,6532.91596170447
730,2934.8682261250447
731,10870.180141364572
732,218.27609939325498
733,6643.028788455638
734,479.39891384914904
735,-1901.5239030408907
736,7684.747573592036
737,7228.060706144723
738,1492.1418685117064
739,2814.8404446770487
740,4772.147461209657
741,1157.6070112703082
742,1019.9616716627097
743,3790.8328436887173
744,6380.455072288083
745,5121.046516433573
746,3453.541899754862
747,4536.343592388799
748,1345.1594601698557
749,341.324238769736
750,2901.1444625800646
751,2699.627229786292
752,386.9928038760804
753,762.2991527878698
754,12629.594120261037
755,10275.063711490504
756,-1478.414508521076
757,7868.378913280276
758,4698.345831907374
759,1525.5028840240107
760,3056.827069875333
761,-257.3381110125216
762,-2136.520252127607
763,2319.6520215454
764,383.58814445034113
765,9294.45957998403
766,1165.855775961099
767,874.5174072859236
768,7267.691875891189
769,4194.2693538580315
770,1288.4143611627924
771,6766.7966873294445
772,1971.8216313883909
773,2166.6091729829027
774,671.9353308269942
775,4020.705506738184
776,3533.9162909796137
777,1237.7150977378064
778,334.98263327215363
779,10179.929533236831
780,3787.0406859998934
781,673.721576126618
782,1114.9414641072524
783,1964.392338924375
784,-460.7226538026123
785,-384.83793543802153
786,1238.0600324030515
787,6134.381241184266
788,2106.5468333968615
789,111.64864186993623
790,3510.676089617808
791,546.2662299186611
792,4904.963468989497
793,-1146.5966636871476
794,6468.451599505521
795,10774.100237230316
796,4043.468904185616
797,1928.7635638543038
798,14396.718987175733
799,-159.8257288726004
800,435.41727923470216
801,6595.4948185201865
802,14105.781239826792
803,2401.1959645318225
804,13919.872119644773
805,660.2440650440317
806,5342.066170714657
807,-332.82558870037167
808,91.62248201132911
809,4012.9140671964656
810,-216.83554715324772
811,3481.4594078840696
812,-388.0825882527049
813,1885.9869374022833
814,2873.2748259162613
815,3495.726855047152
816,5974.465380943377
817,6081.625776728601
818,3949.647223349158
819,4430.991313791341
820,6681.243625307989
821,-613.6736005465519
822,1492.2578062146208
823,2754.5002992132036
824,1119.845771589978
825,6920.501632976988
826,1922.3232466810473
827,632.6055301878796
828,272.69663016854315
829,-350.29273433435617
830,3826.2042337511516
831,2062.9378045170274
832,2059.743253414024
833,3346.983331109415
834,6501.385413619755
835,222.44274432071506
836,6303.167725041771
837,3728.6861069893816
838,3888.690917778816
839,-754.8345544427474
840,2235.4107878364703
841,1507.8770700726086
842,10669.470494717661
843,4472.536923178919
844,1054.5413524975029
845,984.0652343649494
846,117.05421379814777
847,6961.356807463608
848,1490.2593672425724
849,-61.86758400607914
850,4189.9334065659295
851,1627.9066099929619
852,1276.5254208720457
853,5071.550229355567
854,2724.709706723043
855,788.7593310745938
856,957.1593445177987
857,1160.5172960605503
858,16.419551725569363
859,1295.404562281407
860,2839.158220643732
861,1866.4943179982497
862,1900.170517052411
863,9097.995809070962
864,-1468.975621621701
865,7881.253626699676
866,2783.2672398138075
867,1915.9116387862327
868,4938.060511047022
869,4872.252052245289
870,10630.742958570212
871,2741.000665351615
872,4045.290623780475
873,1199.1765216384076
874,14360.727806539702
875,6710.498822161733
876,2807.6137258963877
877,13991.594834610152
878,6161.456760354766
879,4722.910003206616
880,1594.5682843971167
881,9593.394583936712
882,8399.847943918307
883,3433.6168618030647
884,1050.931567589084
885,-789.9052581242183
886,8329.349668928178
887,-1066.6269531082492
888,997.8072163950251
889,309.1544374071781
890,10707.198259055958
891,4966.154940734181
892,9871.203022035319
893,10228.579189331824
894,6283.962432716708
895,10972.960634494839
896,7564.018781931056
897,-907.3852634722048
898,2621.778215925806
899,4442.452132177663
900,2327.5345189652103
901,3057.0663229201487
902,1526.5051721384275
903,-2378.443688989092
904,6748.591404392473
905,2016.787972637812
906,4084.0028764266167
907,5931.079205851671
908,2337.012010550255
909,1460.8894223524399
910,3950.4057909728085
911,8216.99121398148
912,7656.508611461555
913,1982.7411601930362
914,15027.925003935521
915,1268.7460523795585
916,2328.425933108949
917,990.2541546866596
918,7999.470227716738
919,8437.645581575574
920,5998.8979066090615
921,7075.213286406293
922,338.81806563648183
923,4999.784291791946
924,18142.2001725549
925,12690.03383422269
926,506.70296016053135
927,241.27632367918795
928,1155.8865250301803
929,35.22012780763771
930,1499.7352507788587
931,6373.13008672923
932,3491.6872970358577
933,8804.273052410068
934,11824.863646024782
935,1289.3630959625664
936,-459.75197740094006
937,12058.49934586896
938,4685.351491177227
939,7823.809202467826
940,467.0036399149126
941,-1227.0507950721476
942,11731.174082010224
943,8622.456906272335
944,720.1944569056272
945,839.9126155017043
946,3679.007328188943
947,5130.406483615043
948,11109.174211098285
949,1153.2992082318624
950,142.53601009738657
951,9505.027142360783
952,5425.458411410909
953,1415.3065175792622
954,3605.5296178868844
955,-212.34437146766152
956,1695.984925010614
957,-513.0386692853393
958,5704.665268325283
959,2423.3948291297393
960,2204.6374650528637
961,579.9251288991745
962,8407.560228846194
963,4176.448474534023
964,-1294.4333175164113
965,2020.2811003750908
966,7952.79088682062
967,4370.953275917551
968,1195.115349453228
969,2578.6140350087785
970,10676.514971954195
971,1393.959682964843
972,7106.743041164042
973,-636.0726977722494
974,5095.5813390886415
975,4819.073341545893
976,13259.455203468824
977,3881.5639155606273
978,2014.2856281777963
979,3728.270603641758
980,5362.520555792824
981,8333.035276470902
982,5551.055304445019
983,3529.59636842833
984,14498.31634557576
985,2791.8402149862804
986,4118.974835950436
987,9914.24667642424
988,1653.4525040025937
989,4123.204652785616
990,3835.382833803384
991,7622.715599220959
992,9797.43012535286
993,7642.427421672472
994,12733.242328304155
995,5291.508526148729
996,-48.921717371582645
997,3082.3363926281027
998,149.99736278065598
999,136.92818560350133
1000,3906.707225926893
1001,296.62466072015593
1002,6982.665054363179
1003,6631.028921056344
1004,8137.737531037628
1005,3707.642995680056
1006,1794.84590053098
1007,-1853.0036423793404
1008,2166.601565632985
1009,486.81362558352293
1010,3519.4321898810563
1011,6741.957357258829
1012,3928.8411120123014
1013,9394.358981286747
1014,3558.7819790476237
1015,3887.6296354821457
1016,2396.08643826758
1017,8486.633670131296
1018,9694.235042435595
1019,-213.0990320119073
1020,-379.4439956321004
1021,14676.986892290894
1022,3359.89531166745
1023,3533.775423366797
1024,132.3419542621449
1025,152.20788718094786
1026,385.4936892557039
1027,3275.258801948005
1028,11495.184167842157
1029,7045.327059421998
1030,3768.779153663068
1031,1399.7952345046742
1032,383.19019050610086
1033,6123.3299331445105
1034,14997.873481174112
1035,5012.361706195377
1036,2587.5550547823896
1037,4590.323584336764
1038,398.4602715446367
1039,7679.1928773675645
1040,200.09193541024695
1041,145.97935773936956
1042,-649.8858217300341
1043,6363.577457797948
1044,6641.0149888611395
1045,868.8059904789125
1046,8239.974362227305
1047,420.6789718469379
1048,307.9293800798122
1049,3497.630475071665
1050,6962.317284233719
1051,6804.302282725106
1052,2013.0765409309856
1053,-2349.03185140351
1054,900.0233117428984
1055,4788.606204765942
1056,3800.5830445426595
1057,736.9272431260224
1058,6175.568106566467
1059,2163.49605109467
1060,343.51315486886733
1061,968.218280893916
1062,-1294.3819484676362
1063,2126.442353856249
1064,9924.189818963107
1065,8872.970844850255
1066,10835.752683203375
1067,5291.913852921072
1068,30271.255308310137
1069,-29.590743566814467
1070,3902.084478967234
1071,4649.353344065272
1072,1897.6846154050859
1073,7244.012023858464
1074,546.6790066565911
1075,563.2293335484151
1076,7930.507399603532
1077,3836.002311225918
1078,12711.453674364602
1079,2418.3104619874653
1080,903.3436902354692
1081,72.36188884418425
1082,8347.215659292438
1083,1806.865427824645
1084,553.5855341363219
1085,11291.146790887964
1086,4813.8329028563585
1087,6403.260307099814
1088,11029.917474362128
1089,2787.302746236762
1090,1144.4057809938672
1091,5406.8186409227055
1092,9377.292333276197
1093,4373.08590631673
1094,586.4867706679947
1095,10079.636332579385
1096,3540.5153998163337
1097,3021.469143979435
1098,4878.959216125755
1099,86.4218676598208
1100,10190.126855493032
1101,-486.87429223370816
1102,8064.384960417272
1103,282.22831977099565
1104,5503.95534973139
1105,810.4449627361264
1106,6973.676346689539
1107,95.40904435729703
1108,3571.3336323866147
1109,959.6987269021745
1110,7849.990859752763
1111,928.5820965678743
1112,-203.49362602300084
1113,230.59232994651938
1114,1043.5188995944472
1115,3291.3172631838206
1116,2380.9018369421974
1117,339.24789407051003
1118,12449.3357754395
1119,8388.131192644443
1120,2293.750453506442
1121,1860.2933007561874
1122,1615.1287718113426
1123,147.95763477388675
1124,-1416.6596061389746
1125,4765.859470597716
1126,706.7416434629688
1127,3359.571292185786
1128,2639.4239179907368
1129,12953.867297749632
1130,2727.063636620498
1131,1500.5088090115546
1132,5989.385393060738
1133,7736.0570965563875
1134,3451.6349168115926
1135,2891.9177599000163
1136,1341.6148136213733
1137,-332.8263820273404
1138,511.49202830923514
1139,850.8452561264226
1140,7304.834607188177
1141,1290.424185119009
1142,1945.5437447288891
1143,5268.740576184453
1144,2278.1020220945297
1145,1391.4025951853841
1146,2697.869837806622
1147,2884.778760566501
1148,6846.509902705759
1149,8308.539236396273
1150,2270.4136464303288
1151,3476.9814758438965
1152,377.0314142670413
1153,835.6473547033474
1154,10419.30071517801
1155,291.84391115460403
1156,4075.1036817312556
1157,655.7301071035183
1158,3008.2197684331154
1159,3694.0302039583034
1160,1330.753395340534
1161,1389.3599959814424
1162,9257.214330971603
1163,4585.192615920916
1164,8083.952674897517
1165,1734.2059962408116
1166,3904.3755642942774
1167,7573.127971744521
1168,5245.49154020073
1169,-1919.9682375144766
1170,1605.8147851255421
1171,4853.75623125148
1172,2032.1627986065955
1173,6991.242241120937
1174,417.7274197426998
1175,1428.9055053947409
1176,4136.80801727431
1177,2170.7476091093963
1178,1049.7759282485335
1179,394.7270825913679
1180,2471.522902208297
1181,7492.062763613876
1182,-689.7270777599991
1183,7536.873904503129
1184,945.5821083583405
1185,6807.540128113917
1186,2421.852480358907
1187,765.4793166190179
1188,42.25431942853902
1189,2256.896716358796
1190,8863.67730749932
1191,8400.890701338929
1192,1380.993825546317
1193,10897.717909615556
1194,328.9819546642352
1195,2957.2263694086364
1196,1642.2680822867774
1197,8413.301544415384
1198,6637.663812226347
1199,10132.653905739106
1200,2375.8369395423115
1201,3315.832262323344
1202,4895.432093968333
1203,-348.4288619214648
1204,3226.8487195938865
1205,3205.883846641507
1206,4806.540066202766
1207,4536.569567730356
1208,5958.307242530927
1209,10110.528031777663
1210,880.6583140772029
1211,5686.072222389435
1212,1489.091735653165
1213,963.3636498032192
1214,13210.562938240515
1215,4187.355788163835
1216,3199.9366417151546
1217,188.72006355319854
1218,5927.262937996778
1219,3225.5204048673727
1220,3578.250410700481
1221,6141.5032506315765
1222,-157.79147741413237
1223,8322.616299459181
1224,5181.403398542601
1225,2380.149220671154
1226,2725.097644666464
1227,4339.040860541572
1228,6110.421367715713
1229,3755.1653334932184
1230,3870.801240109358
1231,8120.569985774257
1232,13873.513403093006
1233,1083.026122484354
1234,-253.33344521270112
1235,-1200.295859494091
1236,7146.003799369659
1237,3340.3086490135333
1238,1105.9122432892864
1239,4507.669891577783
1240,2979.1476802230422
1241,773.8753672185312
1242,3560.914609446803
1243,1224.0688794584487
1244,-14.490737551733787
1245,-345.2258005318075
1246,6774.6757045117065
1247,-326.0900048968326
1248,5619.11438951216
1249,10053.344251676588
1250,1769.8207883704486
1251,985.4939743033856
1252,3679.960952474055
1253,13355.562283302259
1254,3237.010597886911
1255,5502.415904868374
1256,1026.0219907743272
1257,418.72579963672706
1258,596.8664878985078
1259,2015.5508395744514
1260,3760.230574974142
1261,2160.857255395567
1262,1422.2562940734415
1263,11620.488162040825
1264,1760.650430781669
1265,1366.3418246253755
1266,8065.630760702372
1267,-963.5049202527047
1268,70.76933661579733
1269,10908.994692014983
1270,356.6425680468544
1271,11765.483172821732
1272,1177.657526271767
1273,2611.967408041788
1274,2903.8939898037384
1275,4406.833691194415
1276,2464.0545800202813
1277,3344.486600574895
1278,745.6199675049133
1279,5462.339201366543
1280,602.7487045993817
1281,6476.89541258759
1282,8860.156559374627
1283,-392.4923609017403
1284,1180.9862850656968
1285,10105.647317707806
1286,4653.132373709903
1287,353.8257846459462
1288,6798.094498926412
1289,2966.724507919498
1290,4336.908230142395
1291,3676.505251214057
1292,4453.115284173557
1293,2283.9886853263606
1294,2504.795160365355
1295,1147.181264476335
1296,2587.216494836546
1297,8331.553182784319
1298,6390.316784787139
1299,7785.283173531952
1300,6398.189831299014
1301,14533.419196006165
1302,5555.105054722117
1303,6105.478781220643
1304,1199.6422624031495
1305,4117.1013065938005
1306,348.28184553879464
1307,7539.3990880366455
1308,2797.162090235613
1309,1581.4516734274039
1310,-421.7753381424993
1311,8052.558429961204
1312,2848.4859835778298
1313,6103.08416582021
1314,3248.1758062888707
1315,7760.87994799268
1316,2980.0557938007064
1317,4707.111333948964
1318,513.5014221786255
1319,1485.0614552996853
